,bike_id,bus_id,bus_name,경도,위도
1119,[2319 2369],23260,포스코빌딩,127.054803,37.506043
1120,[2322 2355],23251,한국무역센터.삼성역,127.061664,37.508107
1121,[2316 2355],23197,삼성역7번출구,127.062719,37.510408
1122,[2315 2418 2419 3605],23192,봉은사역3번출구.삼성1파출소,127.060163,37.515108
1123,[2354],23188,청담역.경기고교,127.057941,37.519187
1124,[2312 2354],23171,우리은행청담지점.청담삼익아파트,127.056846,37.52103
1125,[],23168,영동교입구.청담자이아파트,127.056002,37.522784
1126,[3506],5220,영동대교북단,127.061162,37.536568
1127,[],5216,노룬산시장,127.062691,37.539503
1128,[3534],5217,건대입구역6번출구,127.067279,37.540827
1129,[3534 3569],5232,건대입구역사거리.건대병원,127.071264,37.540981
1130,[ 500 3581 3860],5234,어린이대공원역.화양천주교회,127.073588,37.545904
1131,[3573],5140,어린이대공원앞,127.077031,37.552046
1132,[ 540 3518],5141,능동사거리.군자역,127.078635,37.555177
1133,[],5101,군자교,127.075203,37.561533
1134,[3879],5122,중곡아파트,127.0779,37.566401
1135,[553],5120,면곡시장,127.079729,37.569746
1136,[ 553 1444],7123,늘푸른동아아파트,127.080357,37.572498
1137,[1444 1477],7122,경남아너스빌아파트앞,127.080155,37.57475
1138,[1445 1480],7120,면목신우아파트,127.079812,37.580633
1139,[1437 1480],7466,늘푸른근린공원,127.07985,37.582891
1140,[1440],7118,장안시장,127.080031,37.585341
1141,[1440],7116,면목2동,127.08012,37.587479
1142,[1446],7114,중목초등학교,127.080217,37.589545
1143,[1446 4803],7112,상봉2동복합청사.도서관,127.08033,37.591835
1144,[1429 1442],7110,중화동한신아파트,127.080169,37.599076
1145,[1433 1464 1472],7108,지하철7호선중화역,127.07945,37.602844
1146,[1454 1470],7106,한국전력동부지사,127.078828,37.606037
1147,[1408 1469],7426,먹골역,127.078182,37.609364
1148,[1401 4812],7104,먹골역.묵동자이아파트,127.077101,37.613594
1149,[1401 1471],7102,묵동자이.신도브래뉴아파트,127.076589,37.61527
1150,[1606 1684],11103,태릉입구역4번출구,127.0752,37.619589
1151,[2910],11101,공릉시장,127.074178,37.622741
1152,[1608 4041],11161,공릉역1번출구,127.072786,37.626579
1153,[],11159,서울과학기술대입구,127.071801,37.628474
1154,[1616],11417,하계미성아파트,127.068966,37.634849
1155,[1616 4007 4036],11416,하계역,127.068213,37.636572
1156,[1650 2919],11374,서울시립북서울미술관,127.066392,37.640586
1157,[1669],11373,중계역,127.065326,37.642974
1158,[1636 1678],11257,백병원,127.062882,37.648018
1159,[1636],11256,상계주공4단지,127.061765,37.650775
1160,[1673],11255,상계주공6단지,127.061145,37.653184
1161,[1690],11185,도봉면허시험장,127.059966,37.657447
1162,[1686],11183,상계주공7단지,127.059114,37.660367
1163,[1686 4019],11187,상계주공7단지,127.059816,37.660905
1164,[],11188,상계주공7단지.광림교회앞,127.062782,37.660497
1165,[1691],11193,온곡중학교노원정보도서관,127.064393,37.659201
1166,[4003],11208,상계초등학교,127.065774,37.657587
1167,[1637 1653],11210,노원역9번출구,127.061986,37.656087
1168,[],11244,상계주공3단지,127.060908,37.652096
1169,[1636],11245,상계주공2단지,127.06162,37.649637
1170,[1668],11246,상계주공1단지,127.06283,37.647128
1171,[1669 2921],11366,중계역,127.064435,37.643864
1172,[1650 2919 4036],11367,노원구민의전당,127.066418,37.639391
1173,[1616 4007 4036],11447,하계역,127.067663,37.636667
1174,[1616],11448,하계장미아파트,127.068804,37.634079
1175,[],11160,서울과학기술대입구,127.071466,37.628291
1176,[1608],11162,공릉역4번출구,127.072276,37.62675
1177,[2910],11102,공릉시장,127.073621,37.623116
1178,[1606 1684],11104,태릉입구역3번출구,127.074841,37.619425
1179,[1401 1471 4812],7101,극동늘푸른아파트,127.076404,37.614703
1180,[1407 1468 4812],7103,묵동삼거리.먹골역,127.07712,37.612557
1181,[1454 1469],7425,먹골역,127.077855,37.608937
1182,[1454],7105,한국전력동부지사,127.078196,37.607132
1183,[1433 1464 1472],7107,지하철7호선중화역,127.079156,37.602649
1184,[1429 1442],7109,국민은행중화동지점,127.079862,37.598842
1185,[1446 4803],7111,상봉2동복합청사.도서관,127.079978,37.591891
1186,[],7113,면목2동주민센터,127.079859,37.589383
1187,[1440],7115,면목2동,127.079768,37.587297
1188,[1437 1440],7117,면목5동주민센터,127.079665,37.585067
1189,[1437],7465,늘푸른근린공원,127.079641,37.583108
1190,[1445 1480],7119,면목신우아파트,127.079441,37.580271
1191,[1444],7121,면목119안전센터,127.079909,37.573522
1192,[553],5121,면곡시장,127.079583,37.570277
1193,[3879],5123,중곡아파트,127.077177,37.565796
1194,[],5102,군자교,127.075229,37.562386
1195,[ 540 3500 3518],5253,능동사거리.군자역,127.07882,37.556322
1196,[3573],5252,능동교회앞,127.076993,37.552874
1197,[ 571 3524 3529],5251,어린이대공원앞.세종대학교,127.07544,37.549752
1198,[ 500  584 3581 3853 3860],5227,어린이대공원역.화양천주교회,127.073628,37.546622
1199,[],5228,서울화양초등학교,127.072222,37.543765
1200,[3534],5229,건대입구역사거리.건대병원,127.070908,37.540974
1201,[3534],5230,건대입구역1번출구,127.068167,37.540896
1202,[514],4209,서울효사랑병원,127.063435,37.541498
1203,[],4190,경수중학교,127.062197,37.539421
1204,[3506],4189,영동대교북단,127.060642,37.536769
1205,[],23169,영동교입구,127.055358,37.522334
1206,[2312 2354],23170,청담역.경기고교,127.056211,37.520765
1207,[2315 2418 2419 3605],23189,봉은사.삼성1파출소앞,127.059435,37.514968
1208,[],23198,무역센터,127.061396,37.511098
1209,[2316 2322 2355],23201,한국무역센터.삼성역,127.061701,37.508667
1210,[2319 2348],23217,포스코건너편,127.055427,37.506683
1211,[2332],23218,선릉역,127.050205,37.505143
1212,[2328 2329 2357],23277,서울상록회관.한국기술센터,127.044057,37.503232
1213,[2349],23280,아가방빌딩.하나은행,127.038633,37.501541
1214,[2410 2430],23283,역삼역,127.035079,37.500442
1215,[2407],23284,강남역12번출구,127.029839,37.498829
1216,[2231],22167,강남역.강남역사거리,127.026604,37.497784
1217,[2231 2520 4305],22168,서초동진흥아파트,127.022775,37.496579
1218,[2520 2521],22169,서초동유원아파트,127.019902,37.495708
1219,[2239 2279],22170,지하철2호선교대역4출구,127.015839,37.494473
1220,[],22161,지하철3호선교대역,127.013818,37.491824
1221,[],22158,서울교대사거리,127.014648,37.487385
1222,[2237 2297],22156,남부터미널.한일시멘트,127.014218,37.484732
1223,[4304],22146,서초중학교,127.008538,37.483605
1224,[],22148,서울고등학교,127.005,37.48293
1225,[2235],22228,방배동신동아아파트,127.0017,37.482308
1226,[4318],22247,현대멤피스2차아파트,126.998445,37.479814
1227,[],22245,방배그랑자이아파트,127.000329,37.477068
1228,[2225],22255,성뒤마을.교육연수원,126.994633,37.473747
1229,[],22340,방배동래미안타워.동덕여중고,126.990551,37.474718
1230,[2281],22257,대항병원.연세사랑병원,126.987107,37.475642
1231,[3815],20141,사당1동관악시장앞,126.977952,37.47679
1232,[],20142,예술인마을,126.972845,37.476049
1233,[2165 2167 3305],21101,서울미술고.인헌중고,126.965554,37.476466
1234,[2122 2148 3813 3304],21102,낙성대입구,126.961876,37.47791
1235,[2198 3810],21103,행운동주민센터,126.956869,37.479844
1236,[2112 2116 2171 3311],21104,서울대입구역5번출구,126.951014,37.481628
1237,[2179 3812],21105,KT관악지점,126.947311,37.481963
1238,[2108 2169 2189],21106,봉천역.관악초등학교,126.943335,37.482367
1239,[2137 2190 2196],21107,KT&G관악지점,126.937313,37.484475
1240,[2164 2195 3807],21261,관악우체국(양지병원),126.933157,37.484848
1241,[2102 2135 2136],21350,신림사거리.신림역,126.928276,37.484199
1242,[3803],21109,남부초등학교,126.922286,37.483389
1243,[],21110,호림박물관,126.918556,37.482707
1244,[3814],21111,난곡입구,126.915614,37.482211
1245,[2156 2170],21112,관악구보훈회관.신림푸르지오,126.91124,37.481362
1246,[2156],21113,천주교성령봉사회관.등불교회,126.907958,37.480755
1247,[],21114,KT구로지사,126.905136,37.480245
1248,[1924],17230,삼부르네상스.효성아파트,126.894824,37.47867
1249,[],17249,가리봉파출소,126.891862,37.479221
1250,[1812],17389,디지털단지오거리,126.888753,37.480115
1251,[1907],17242,구일우성아파트,126.875826,37.489743
1252,[],38003,철산리버빌아파트,126.867046,37.492702
1253,[3912],17233,개봉역,126.856377,37.493862
1254,[1933],17235,개봉1동사거리.개봉푸르지오아파트,126.847261,37.500814
1255,[743 760],15228,신정학마을아파트,126.843963,37.507421
1256,[743],15362,신정현대아파트.서부트럭터미널,126.842007,37.509011
1257,[],15373,양천공영차고지,126.837237,37.508418
1258,[],15378,양천공영차고지,126.837657,37.508703
1259,[750],15363,대일관광고.푸른마을3단지,126.836363,37.511076
1260,[750],15399,푸른마을1단지.이든채아파트,126.835388,37.512653
1261,[],15323,양천중앙도서관.푸른마을2단지,126.834091,37.514191
1262,[720],15325,신월시영아파트.강월초등학교,126.83553,37.515731
1263,[712],15329,금실어린이공원,126.837774,37.517954
1264,[],15354,신월시영아파트중문,126.836831,37.519011
1265,[],15366,신월문화체육센터,126.836482,37.520079
1266,[ 745 4520],15222,한빛종합사회복지관,126.839112,37.521161
1267,[ 745 4520],15221,강서초등학교,126.841688,37.521764
1268,[],15220,신월2동주민센터입구,126.845554,37.52268
1269,[725 737],15219,양강중학교,126.849994,37.523711
1270,[],15274,신정역(은행정).신정4동주민센터,126.854299,37.52463
1271,[],15273,신서고등학교.영상고등학교입구,126.859973,37.525396
1272,[770],15272,목동역.목동오거리,126.863107,37.525806
1273,[770],15160,목동역.홍익병원,126.864344,37.527346
1274,[ 719 1140],15101,홍익병원목동관,126.864038,37.530728
1275,[701],15111,목동사거리,126.863836,37.53327
1276,[1139],15112,영도중.강서고입구.기아양서대리점,126.863622,37.536174
1277,[775],15113,목동시장.대일고교.배광교회,126.863841,37.539005
1278,[ 752 1137],15126,목동성원아파트,126.863175,37.542295
1279,[1135 1136],15127,목3동주민센터.현대아이파크.실로암안과,126.862401,37.544833
1280,[ 742 1132],15128,목3동시장.강서도서관,126.863937,37.549695
1281,[ 774 1170],16004,등촌역.강서보건소,126.8676,37.549411
1282,[ 700  773 1169],16002,염창역.서울도시가스,126.875005,37.546964
1283,[],19217,안양천입구,126.883667,37.547306
1284,[227],19218,양평동한솔아파트,126.890347,37.543917
1285,[],19214,양평한신아파트.선유도공원입구,126.894428,37.541649
1286,[106],14011,합정역,126.912832,37.548874
1287,[108],14013,서교동,126.919582,37.553637
1288,[113 114],14015,홍대입구역,126.923196,37.556373
1289,[115 493],14061,동교동삼거리,126.928459,37.55806
1290,[ 128  129  130 3116],14062,신촌오거리.현대백화점,126.935893,37.555397
1291,[136],14063,신촌오거리.2호선신촌역,126.940144,37.556066
1292,[137 159 436],14064,이대역,126.944594,37.556613
1293,[3100],14067,웨딩타운,126.951517,37.557092
1294,[ 142 3104],14068,아현역,126.954747,37.557298
1295,[ 180 3114 4752],2107,종근당.충정로역,126.964481,37.559513
1296,[370],2133,서소문,126.974887,37.563207
1297,[ 466  468 4796  312  311],2641,시청광장,126.978763,37.565207
1298,[ 318  320  433 4762],2139,우리은행종로지점,126.982929,37.567519
1299,[ 454 3408],1013,종로2가,126.985543,37.570139
1300,[ 328  334  335 3432],1015,종로3가.탑골공원,126.989565,37.570245
1301,[ 397 3411 3412],1017,종로4가.종묘,126.994722,37.570507
1302,[338 339 397 453],1019,종로5가.광장시장,126.99885,37.570757
1303,[ 452 3404 3414],1021,종로6가.동대문종합시장,127.003464,37.570962
1304,[ 474 4765],2173,동대문역사문화공원,127.008356,37.567354
1305,[347 474 476],2235,동대문역사문화공원,127.009109,37.565411
1306,[383],2178,충무아트센터.스포츠센터.중부소방서,127.014741,37.565018
1307,[],2182,신당역.중앙시장앞,127.01948,37.565492
1308,[3514],2184,성동고등학교,127.022548,37.565181
1309,[3514],2252,신당파인힐하나유보라,127.024742,37.564939
1310,[ 520 3513 3547],4101,상왕십리역,127.029241,37.564246
1311,[521],4109,왕십리2동주민센터,127.033263,37.56245
1312,[559],4133,왕십리역,127.036192,37.559947
1313,[ 525 3557 3561],4136,행당1동주민센터.성동소방서,127.038627,37.558152
1314,[3545],4129,한양대정문,127.043129,37.556388
1315,[3538 4370],4186,성동교남단,127.043963,37.550508
1316,[ 512 3548],4236,뚝섬역8번출구,127.046113,37.547438
1317,[ 513 3548 4353],4238,뚝섬역5번출구,127.049012,37.546472
1318,[567 589],4253,성수역4번출구,127.055005,37.54462
1319,[514],4256,성수사거리,127.062395,37.542379
1320,[3534],5217,건대입구역6번출구,127.067279,37.540827
1321,[3534 3569],5232,건대입구역사거리.건대병원,127.071264,37.540981
1322,[ 500 3581 3860],5234,어린이대공원역.화양천주교회,127.073588,37.545904
1323,[3573],5140,어린이대공원앞,127.077031,37.552046
1324,[ 540 3518],5141,능동사거리.군자역,127.078635,37.555177
1325,[],5113,중곡2동주민센터앞,127.081155,37.55984
1326,[3517],5114,중곡동성당앞,127.082847,37.56309
1327,[3517],5115,종합의료복합단지,127.08336,37.563888
1328,[ 572 3502],5133,중곡역.국립정신건강센터,127.084545,37.566046
1329,[3510],5132,용곡삼거리,127.08559,37.567933
1330,[],7210,용마산하늘채아파트,127.086307,37.571024
1331,[1426 1427 1463],7208,용마산역,127.086671,37.573382
1332,[],7206,용마폭포공원,127.088742,37.575692
1333,[1410],7204,면목동금호어울림아파트,127.09064,37.57772
1334,[4811],7201,한양수자인사가정파크,127.092816,37.580015
1335,[4811],7199,면중초등학교,127.093463,37.581231
1336,[],7197,중화중학교,127.09405,37.583998
1337,[],7198,중화중학교.다문화가족지원센터,127.094165,37.584755
1338,[],7200,면중초등학교,127.093329,37.582269
1339,[],7203,면목동금호어울림아파트,127.091822,37.579302
1340,[1410],7205,면목동대원칸타빌아파트,127.090077,37.577572
1341,[],7207,용마폭포공원,127.088548,37.575927
1342,[1426 1427 1463],7209,용마산역,127.086398,37.573506
1343,[],7211,용마산하늘채아파트,127.08602,37.571258
1344,[3510],5271,용곡삼거리,127.0856,37.568578
1345,[3502],5270,중곡역.국립정신건강센터,127.084325,37.566229
1346,[3502],5269,종합의료복합단지,127.083395,37.564527
1347,[3517],5268,중곡동성당,127.082525,37.562964
1348,[],5112,중곡2동주민센터앞,127.080855,37.559884
1349,[ 540 3500 3518],5253,능동사거리.군자역,127.07882,37.556322
1350,[3573],5252,능동교회앞,127.076993,37.552874
1351,[ 571 3524 3529],5251,어린이대공원앞.세종대학교,127.07544,37.549752
1352,[ 500  584 3581 3853 3860],5227,어린이대공원역.화양천주교회,127.073628,37.546622
1353,[],5228,서울화양초등학교,127.072222,37.543765
1354,[3534],5229,건대입구역사거리.건대병원,127.070908,37.540974
1355,[3534],5230,건대입구역1번출구,127.068167,37.540896
1356,[514],4257,성수사거리,127.062548,37.542781
1357,[587],4240,성수역1번출구,127.053632,37.545431
1358,[ 513 3548 4353],4239,뚝섬역4번출구,127.049365,37.546716
1359,[ 512 3548],4237,뚝섬역2번출구,127.046846,37.547575
1360,[ 512 3538 4370],4185,성동교남단,127.044485,37.549832
1361,[3545],4130,한양대정문앞,127.04332,37.556773
1362,[3561],4137,서울숲삼부아파트,127.037949,37.558723
1363,[521 559],4134,왕십리역,127.036267,37.560337
1364,[],4110,코스모타워.서울신용보증재단성동지점,127.032903,37.562982
1365,[ 520 3513 3547],4102,상왕십리역,127.028681,37.564694
1366,[3514],4103,왕십리센트라스아파트,127.025039,37.565159
1367,[3514],2183,성동고등학교,127.022057,37.565564
1368,[],2181,신당역.중앙시장앞,127.018743,37.565728
1369,[],2177,충무아트센터.스포츠센터.중부소방서,127.014046,37.565193
1370,[ 346  474 4765],2174,동대문역사문화공원,127.009023,37.567604
1371,[452 455 457],1022,종로6가.동대문종합시장,127.005714,37.571127
1372,[338 339 453],1020,종로5가.광장시장,126.999335,37.570881
1373,[ 338  397 3411 3412],1018,종로4가.종묘,126.995284,37.570627
1374,[ 328  334  335 3432],1016,종로3가.탑골공원,126.989988,37.570361
1375,[ 328  454 3432],1014,종로2가,126.986247,37.570257
1376,[ 318  320  433 4762 4774],2246,을지로입구역.광교,126.982474,37.567558
1377,[ 433  466 4762 4774 4796],2157,을지로입구.시청입구,126.981171,37.566138
1378,[370 312],2134,서소문,126.97534,37.563675
1379,[ 180 3114 4752],13137,충정로역2호선,126.964027,37.559611
1380,[ 142 3104],13044,아현역,126.956593,37.557425
1381,[3100],13042,웨딩타운,126.952408,37.557227
1382,[ 159  436 3133],13025,이대역,126.947271,37.556876
1383,[ 129 3116],13023,신촌오거리.2호선신촌역,126.938982,37.555788
1384,[128 130],13021,신촌오거리.현대백화점,126.934504,37.555983
1385,[493],13019,동교동삼거리,126.92952,37.557765
1386,[ 113  114 3010],14016,홍대입구역,126.924589,37.557477
1387,[3009],14014,서교동,126.920236,37.554249
1388,[104 105 106],14012,합정역,126.913997,37.549682
1389,[],19216,양평한신아파트.선유도공원입구,126.894879,37.541864
1390,[],19215,영등포아리수정수센터,126.884113,37.547524
1391,[ 773 1169],16001,염창역.서울도시가스,126.875881,37.547097
1392,[ 774 1170],16003,등촌역.강서보건소,126.868652,37.549005
1393,[],16173,영일고등학교.강서도서관,126.863355,37.548989
1394,[1135 1136],16174,아이파크아파트.백석중학교.실로암안과,126.862141,37.545145
1395,[ 752 1137],16175,등촌2동주민센터.등촌동대림아파트,126.86297,37.541942
1396,[ 775 1137],16176,대일고교.임광아파트.배광교회,126.863568,37.539791
1397,[ 775 1139],16177,용문사.시립화곡청소년센터,126.863346,37.537097
1398,[ 701  719 1140],16179,목동사거리,126.863609,37.531634
1399,[],15284,목동역.홍익병원,126.863915,37.52805
1400,[770],15285,목동역.목동오거리,126.862791,37.525959
1401,[],15286,신서고교.영상고교입구,126.860399,37.525653
1402,[],15287,신정역(은행정).신정4동주민센터,126.854236,37.524828
1403,[725 737],15311,양강중학교,126.849662,37.523831
1404,[],15312,신월2동주민센터입구.경창전통시장,126.846188,37.523024
1405,[ 745 4520],15313,강서초등학교,126.841889,37.522033
1406,[ 745 4520],15314,한빛종합사회복지관,126.838874,37.52134
1407,[],15295,신월문화체육센터,126.836313,37.520207
1408,[],15355,신월시영아파트중문,126.836405,37.519102
1409,[712],15330,금실어린이공원,126.837853,37.517429
1410,[720],15326,신월시영아파트.강월초등학교,126.835305,37.515937
1411,[],15324,양천중앙도서관.푸른마을2단지,126.833988,37.514032
1412,[750],15405,푸른마을1단지.이든채아파트,126.83488,37.512878
1413,[750],15364,대일관광고.푸른마을3단지,126.835885,37.511319
1414,[],15373,양천공영차고지,126.837237,37.508418
1415,[1200],16435,개화역광역환승센터,126.797978,37.57822
1416,[1200],16170,개화역1번출구.개화검문소,126.799788,37.578494
1417,[1178 5053],16287,개화산역,126.806083,37.572429
1418,[1102],16285,방화사거리,126.810492,37.573086
1419,[1102],16283,방화동동부센트레빌아파트,126.813864,37.573323
1420,[1106],16432,신방화사거리,126.816446,37.572863
1421,[3754 3772],16306,서울항공비즈니스고등학교,126.816379,37.568965
1422,[1149 3754 3757],16394,신방화역5번출구,126.817558,37.567396
1423,[1111 1165],16395,마곡엠밸리6.7단지.마곡중학교,126.821254,37.567086
1424,[2715],16396,마곡나루역,126.82594,37.56678
1425,[2701 2728],16386,마곡나루역5번출구.서울식물원,126.827494,37.56505
1426,[1190 1191 1198],16397,마곡역,126.826882,37.561222
1427,[1152 1191 2720 5055 5056 5057],16387,마곡역교차로,126.828436,37.559368
1428,[1197 2730 3759 3760 5066],16388,이대서울병원,126.834559,37.558745
1429,[1124 1153 3760],16393,발산역7번출구,126.837825,37.557884
1430,[1124 3760 5061],16218,발산역.우장산힐스테이트,126.837484,37.556766
1431,[1125],16216,명덕고등학교.서울스타병원,126.836372,37.553291
1432,[1126],16214,우장산역,126.836129,37.549803
1433,[1126 1199 3786 5073],16211,화곡중고등학교,126.836132,37.54718
1434,[3779],16210,대원시장,126.837313,37.544525
1435,[1129 3779],16208,화곡역8번출구,126.838889,37.542929
1436,[1128 1129],16205,화곡역.현대주유소,126.840945,37.540648
1437,[2737],16192,까치산역4번출구,126.846193,37.532239
1438,[1141 1145],16186,KT강서지사,126.847517,37.529972
1439,[],15274,신정역(은행정).신정4동주민센터,126.854299,37.52463
1440,[],15273,신서고등학교.영상고등학교입구,126.859973,37.525396
1441,[770],15272,목동역.목동오거리,126.863107,37.525806
1442,[770],15254,목동역,126.865566,37.525709
1443,[770],15265,목동7단지,126.866887,37.525534
1444,[792],15264,목동대학학원,126.872702,37.524632
1445,[703 762 765],15173,오목교역.동신한방병원,126.876922,37.524085
1446,[275],19204,관악고등학교,126.884059,37.522994
1447,[275],19203,양평신동아아파트,126.887357,37.52248
1448,[ 264 4588],19166,교보앞,126.89207,37.521721
1449,[265],19163,당산동진로아파트,126.896991,37.521002
1450,[266 277],19118,김안과병원,126.903026,37.520071
1451,[274],19821,경방타임스퀘어.신세계백화점,126.905932,37.517298
1452,[274],19114,영등포역,126.909151,37.517087
1453,[258 276],19279,신길역 5호선,126.914888,37.518398
1454,[4559],19300,신길역1호선,126.916637,37.516759
1455,[257],19226,신길새마을금고,126.920035,37.513641
1456,[2080],19296,대방역,126.923495,37.512907
1457,[2081],20007,현대아파트,126.931437,37.513174
1458,[2007],20111,KT동작지사,126.93566,37.51304
1459,[2050],20240,동작구청정문,126.940062,37.512377
1460,[],20190,동작구청.노량진초등학교앞,126.940037,37.510373
1461,[],20192,장성교회,126.939968,37.508211
1462,[2013 2020 4152],20152,동작문화복지센터.동작보건소,126.940791,37.504938
1463,[2084],20154,상도노빌리티아파트,126.945792,37.504761
1464,[2024 2088],20160,상도역,126.948623,37.501627
1465,[],20162,상도동중앙하이츠빌.상도전통시장,126.951185,37.498813
1466,[2069],20164,숭실대입구역,126.952864,37.496745
1467,[2094],20169,숭실대정문앞,126.957055,37.49515
1468,[],20171,숭실대별관앞,126.960293,37.494639
1469,[],20254,사당롯데캐슬골든포레.사당해그린,126.962506,37.493015
1470,[2068],20173,사당5치안센터,126.965649,37.489028
1471,[2041 2062 2068],20175,총신대,126.966405,37.487752
1472,[2041 2062],20176,사당중학교,126.968018,37.486427
1473,[2060],20179,남성역,126.970614,37.484716
1474,[2060],20181,남성역골목시장,126.973039,37.483506
1475,[2090 2091],20252,사당동대아신협앞,126.976119,37.483264
1476,[2090 2091],20182,남성초등학교,126.97911,37.484155
1477,[2032 2082],20184,이수역9번출구,126.980258,37.484618
1478,[2082 2229 2230],22385,이수역,126.984003,37.48546
1479,[2229],22386,방배초등학교,126.986383,37.485685
1480,[2283],22387,방배고개,126.990302,37.4865
1481,[2271],22415,내방역1번출구,126.9948,37.487903
1482,[],22608,서리풀문화광장,127.00519,37.49091
1483,[2266 2502],22136,서초역1번출구,127.0087,37.491929
